Date,^GSPC,AAPL,MSFT,GILD,UNP,UTX,HPQ,CSCO,SLB,AMGN,JPY=X,GOLD,BBVA,T,A,F
2000-02-01,0.01062781920924527,-0.03373494037922209,0.051724137931034475,-0.013351134846461998,0.0015527950310558758,0.01416765053128688,-0.022517333605649892,0.07591324200913241,0.04708290685772765,0.025515210991167825,0.005037322116604681,-0.011450381679389277,0.024271832770483615,-0.011661807580174877,0.0727100901003106,0.0012563180421307774
2000-02-02,-0.00011355740261742575,-0.014339114340672587,-0.020643594414086253,-0.005412719891745632,-0.03875968992248058,0.0011641443538998875,0.04489075423316491,-0.03342175066313002,-0.038123167155425186,-0.024880382775119614,0.003341383121306274,0.01158301158301156,-0.009478728233639155,0.002949852507374562,0.07746480724589722,-0.023839395293659638
2000-02-03,0.011248137590027962,0.04554075747947506,0.027898326100433968,-0.020408163265306145,0.014516129032257963,-0.015116279069767424,0.026568689571547788,0.03457738748627892,-0.0030487804878048808,0.004906771344455274,-0.006012965171637075,0.011450381679389388,0.02392351031045692,-0.0117647058823529,0.016339869736677892,0.0025706261952334053
2000-02-04,-0.000421044371651913,0.04537208857822295,0.028347406513872242,0.03888888888888897,0.025437201907790197,-0.029515938606847647,0.03964753014439637,0.02811671087533152,-0.02956167176350666,0.009765625,-0.0025127654791508025,0.10943396226415092,-0.028037399015048314,0.0,-0.019292646185499307,-0.014102548585594454
2000-02-07,-9.127184878798822e-05,0.05613427592852771,0.0005865102639295294,0.16176470588235303,-0.015503875968992276,-0.0036496350364964014,0.08898309186997433,0.033539731682146634,0.01995798319327724,0.07059961315280461,0.01614110236991717,-0.027210884353741527,-0.009615364935486537,-0.0029761904761904656,0.042622939812676064,-0.0026007838964140495
2000-02-08,0.012273198750635705,0.007123304154962318,0.031066822977725783,0.09205983889528202,-0.023622047244094446,-0.00366300366300365,-0.033560304480036995,0.004992511233150365,-0.019567456230690006,0.01897018970189701,0.004499107954212711,-0.034965034965035,0.03398055057067473,0.004477611940298498,-0.006289255017498108,0.003911384617701463
2000-02-09,-0.02081542211764542,-0.019586605719402295,-0.0540079590676521,-0.07376185458377238,0.004838709677419395,-0.007352941176470562,-0.0015098458221635136,0.023845007451564815,-0.040966386554621814,-0.052304964539007126,-0.005850085747001077,0.06884057971014501,-0.0046948631358899595,0.013372956909361022,-0.04113922811605086,-0.01948051011426999
2000-02-10,0.0036268038470079755,0.0077691457887272275,0.019230769230769162,0.007679180887371961,-0.0481540930979133,-0.00987654320987652,0.016129013683743754,0.055312954876273634,0.035049288061336226,-0.024321796071094526,0.003218080794837652,0.0,-0.03773584765332472,-0.011730205278592365,0.012376167396089377,-0.003973552117134016
2000-02-11,-0.02096932014356223,-0.04185018036208876,-0.05719339622641506,0.010443127293254362,-0.00843170320404718,-0.034912718204488824,-0.036706307606000355,-0.0367816091954023,-0.010582010582010581,-0.03930968360498566,-0.0028411470704761133,-0.006779661016949157,0.10784315240988396,-0.0400593471810089,-0.017114874128891122,-0.01861697355139391
2000-02-14,0.0020329505010301396,0.06494257315223573,-0.0031269543464665928,0.07374301675977657,0.03401360544217691,0.040051679586563305,0.013388243774788089,-0.003341288782816254,0.03529411764705892,0.038922155688622784,0.00027572406668596727,-0.04436860068259385,0.09292034039943031,0.010819165378670892,0.014096172185939393,0.02032519315788517
2000-02-15,0.008712683952101452,0.027522901934689203,-0.010664993726474226,0.05723204994797082,0.021381578947368363,0.04223602484472044,0.01422762575854919,-0.019157088122605415,0.07438016528925617,0.0,0.0022052546148267904,0.021428571428571352,0.012145756482651038,-0.004587155963302725,0.07113653948526033,-0.014608290536562651
2000-02-16,-0.01025641338184169,-0.04096637052648211,-0.009511731135066537,0.007874015748031482,-0.03703703703703709,-0.005959475566150174,0.050100210386260224,-0.0064697265625,0.01538461538461533,0.07396733909702213,0.0025671475206776595,0.0,-0.015999967708685947,-0.03993855606758834,-0.010686997542773469,-0.0013476733904893567
2000-02-17,0.0004251484874857603,0.006571774827273558,0.020486555697823317,0.1640625,0.013377926421404673,0.0383693045563549,-0.02290073692686756,0.02617029119056391,0.01325757575757569,0.041144901610017826,0.00969369184069202,-0.03146853146853146,0.0,0.02400000000000002,0.1975308324973446,-0.009446669283163955
2000-02-18,-0.030376185763956398,-0.03155606250670473,-0.04579673776662485,0.03439597315436238,-0.0033003300330033403,-0.0323325635103926,0.007812490771524905,-0.03591954022988508,-0.005607476635513975,-0.019759450171821347,0.003985099152412408,0.036101083032491044,-0.028455322332113675,-0.043749999999999956,-0.033505090875064036,-0.05449591136348386
2000-02-22,0.0045168438064202565,0.023033664411043375,-0.013149243918474718,-0.027980535279805374,0.0281456953642385,0.021479713603818507,-0.00775192889854337,-0.014903129657228065,-0.017857142857142905,-0.05346187554776516,-0.0015335874721279508,0.013937282229965264,0.016736433969424036,-0.04575163398692805,-0.024000022753905115,0.015850125644264912
2000-02-23,0.006300906826835595,0.021416854588865997,0.004663557628247883,0.01126408010012514,0.012882447665056418,-0.014018691588784993,0.02148434962169321,0.11850731215330312,-0.012440191387559807,0.05833333333333335,0.005149979158407758,-0.054982817869415834,0.028806557927195442,-0.020547945205479423,0.08196721502569071,-0.024113469032167045
2000-02-24,-0.005335445992795007,-0.009005359641278687,0.0053050397877985045,-0.031353135313531344,-0.05246422893481717,-0.03554502369668244,-0.009560218390054387,-0.009918845807033394,0.061046511627907085,0.015748031496062964,0.0004494656337781233,-0.029090909090909056,-0.007999983854342974,-0.006993006993006978,0.07828280842234947,-0.011627922932199608
2000-02-25,-0.01482903996726348,-0.04190969317207116,-0.03627968337730869,-0.014054514480408842,0.005033557046979942,-0.01597051597051602,-0.03764480855672803,-0.032786885245901676,-0.02100456621004565,0.013781223083548566,-0.010332448287033058,0.0,-0.02016128109357529,-0.0017605633802817433,0.01288060254154999,0.010294091105793157
2000-02-28,0.0110173273819143,0.026047555803424993,0.002737850787132068,-0.01943844492440605,0.028380634390651194,0.019975031210986316,0.034102335247143234,-0.016478342749529196,0.033582089552238736,-0.06966864910790149,-0.004085379676830869,-0.014981273408239737,-0.016460936591092268,0.04409171075837737,-0.06589603267250332,-0.005822424539058013
2000-02-29,0.013627086867551208,0.012141263306788108,-0.023890784982935176,0.07841409691629964,-0.012987012987012991,-0.002447980416156681,0.04364695868534696,0.012446146481570164,0.06656137184115529,-0.0036529680365297024,0.004466777637152086,-0.0076045627376425395,-0.004184059013559005,0.020270270270270174,0.02846537006005434,-0.02489018509883445
2000-03-01,0.009345513861218402,0.13685934052212545,0.016083916083916128,0.04534313725490202,0.006578947368421018,-0.0024539877300613355,-0.006505630941841978,-0.00378250591016549,0.04336788660884272,-0.045829514207149424,-0.02949450883012905,0.019157088122605304,-0.012605049254083567,0.11258278145695355,0.05054149882323489,-0.0007506892783427643
2000-03-02,0.001863462226787016,-0.0637889678912783,0.028217481073640638,-0.024618991793669442,-0.011437908496731986,0.0,0.002806357909672874,0.008068343616516316,0.05920519059205187,0.003842459173871271,0.008041898173910766,-0.015037593984962405,0.008510620881814202,0.07738095238095233,-0.03508011271394096,-0.005259273321247759
2000-03-03,0.019837044049593633,0.04918035836797685,0.029451137884872747,0.024038461538461453,0.04132231404958686,0.019680196801967975,0.03451494911439945,0.035310734463276816,-0.03675344563552829,0.015311004784688942,-0.0011131979887274435,-0.007633587786259555,0.012658235427291942,0.006906077348066253,0.02567142928627164,0.0317220576752788
2000-03-06,-0.012695426449990443,-0.018066479948171343,-0.05721716514954489,0.031298904538341166,-0.041269841269841234,-0.0349819059107358,0.05680793026839659,-0.009549795361528002,-0.015898251192368873,-0.02639019792648445,-0.0024145814960401246,-0.007692307692307665,-0.02500001478179026,-0.0480109739368999,0.4722221618699445,-0.017569489812470085
2000-03-07,-0.02563109757114057,-0.022376882055217373,0.024827586206896513,-0.06904400606980277,-0.04635761589403975,0.010000000000000009,-0.023890757586113143,-0.029843893480257067,0.06219709208400648,-0.055179090029041644,-0.011543454523424201,0.058139534883721034,-0.004273461944175216,-0.03458213256484155,-0.10691820735168533,-0.019374053630318744
2000-03-08,0.008173349533495022,-0.007121057875219994,0.02893674293405124,-0.03585982070089655,0.00868055555555558,-0.024752475247524774,-0.014860181143151574,0.0023663038334122977,-0.06235741444866916,0.006147540983606481,0.00932376964517001,-0.02930402930402931,0.012875476070908665,-0.005970149253731294,0.070422538385011,0.03495432790113595
2000-03-09,0.025601808359159595,0.0020491177598120913,0.04643557880967952,-0.031276415891800524,-0.0103270223752151,-0.024111675126903598,0.07808343806828333,0.05240793201133154,-0.005677210056772131,-0.03869653767820769,-0.006158402948504449,0.007547169811320753,0.016949185381360143,-0.0015015015015015232,0.006578961679479578,-0.02202642237804664
2000-03-10,-0.004722866963392747,0.0286298581907678,0.010000000000000009,0.0008726003490402423,-0.024347826086956514,0.016905071521456483,-0.03251027796011119,-0.021085688649618683,0.0008156606851550396,0.009533898305084776,-0.0027227575787335256,-0.029962546816479363,-0.02083332375254332,0.010526315789473717,-0.071895440783727,-0.013513490977803855
2000-03-13,-0.008207438775620024,-0.03528825681568504,-0.02970297029702973,-0.0549258936355711,0.005347593582887722,0.002557544757033181,-0.0029774814956419204,-0.001374885426214445,0.014669926650366705,-0.026232948583420734,-0.004989632585257198,0.030888030888030826,-0.025531929740092774,0.0401785714285714,-0.07570425880865728,0.03652964678713255
2000-03-14,-0.017685470569578254,-0.05821739981232865,-0.029336734693877542,0.0018450184501845879,0.0,0.01913265306122458,-0.04607508982513853,-0.03258375401560354,-0.02008032128514059,-0.09913793103448276,-0.005487764383166116,-0.0037453183520599342,0.004366837783712274,-0.03576537911301858,-0.07523806884665896,-0.0367106495997338
2000-03-15,0.02427251564712085,0.017505520835317645,0.0026281208935610145,-0.058011049723756924,0.06028368794326244,0.0788485607008762,-0.055456168509459336,-0.02371916508538896,-0.031147540983606503,0.11961722488038284,0.004852080042517359,0.003759398496240518,0.0,0.008902077151335286,-0.05870235421206349,0.07469509614232028
2000-03-16,0.047646038011081915,0.04569890682429145,0.0,0.03421309872922773,0.0652173913043479,0.058004640371229765,0.007575748898109413,0.023688046647230232,0.021996615905245376,0.1068376068376069,0.00018932628807433183,-0.0037453183520599342,0.047826091427384476,0.061764705882352944,0.03336982298071067,-0.005673766686332793
2000-03-17,0.0041139002657062385,0.028277650208027083,0.041939711664482404,-0.03591682419659736,0.01098901098901095,-0.04166666666666663,0.04511279382662048,0.02527589889640436,-0.01572847682119205,-0.025096525096525046,0.009655474047275403,-0.018796992481203034,-0.0331950177607192,0.013850415512465464,0.025939633009255836,0.01854492190594481
2000-03-20,-0.005353449355160467,-0.01600004528808452,-0.020125786163522008,-0.09901960784313724,-0.0496894409937888,0.027459954233409523,0.03597124215094416,-0.0064814814814815325,-0.05466778805719097,-0.08118811881188115,-0.0028127043076822122,0.00766283524904221,0.01716734654159069,-0.02868852459016391,-0.06088756787867022,-0.019607870587820764
2000-03-21,0.025565854135601862,0.09705281601964466,0.0551989730423621,-0.008705114254624613,0.045751633986928164,0.011135857461024523,-0.014756985561163005,0.050209692451071763,0.02491103202846978,0.053879310344827624,0.003196656035535428,0.049429657794676896,0.016877669412539875,0.0182841068917019,0.010989012019407607,0.047142884795773776
2000-03-22,0.004531866597078826,0.06855034246477065,0.0048661800486617945,0.12513721185510418,-0.034375000000000044,-0.016519823788546217,0.030396530387234888,0.024958402662229595,0.06423611111111116,0.010224948875255713,0.003467692194607297,-0.047101449275362306,-0.0041494017541809924,-0.04281767955801108,0.03858697864994087,-0.03956345549699347
2000-03-23,0.017799046191472767,-0.019939354021340283,0.08353510895883787,0.086829268292683,0.0016181229773462036,0.04591265397536404,0.007268025983503179,0.07792207792207795,0.00897226753670477,-0.06578947368421051,0.0019613251617744965,0.011406844106463865,0.02083332375254332,0.005772005772005873,0.002093127239614523,0.011363652498465271
2000-03-24,7.20105760438905e-05,-0.018575851393188847,-0.0016759776536312554,0.010771992818671361,-0.014539579967689842,-0.0224839400428265,-0.03310698022423253,0.02008032128514059,0.011317704122878025,-0.054171180931744334,-0.0027032151270243165,0.007518796992481258,-0.032653059385744254,-0.012912482065997155,0.0026109662901161457,0.0028089927076162535
2000-03-27,-0.0023568379388013705,0.006309148264984188,-0.06827084499160607,-0.007992895204262829,0.014754098360655776,0.006571741511500528,0.026777933810115062,0.008661417322834541,0.018385291766586764,0.10652920962199319,-0.010935584562166922,-0.02238805970149249,0.0042194339852479334,0.0043604651162789665,-0.047916617596147515,-0.009803896405608747
2000-03-28,-0.01058496517912777,-0.0031347962382445305,0.002402402402402304,0.00895255147717089,-0.03877221324717284,0.006528835690968515,-0.037622928918857546,-0.02732240437158473,-0.03453689167974883,0.04037267080745344,-0.00103950681032694,-0.01526717557251911,0.0,-0.01591895803183796,0.04266954849616034,0.007072106232795861
2000-03-29,0.0005239924076154701,-0.022911023793730334,0.02756141402037149,-0.054125998225377114,0.018487394957983128,-0.00324324324324321,-0.040426459906911516,-0.0232744783306581,0.055284552845528356,-0.008955223880596996,-0.0006621861264825002,-0.011627906976744207,-0.00840341033533476,-0.00588235294117645,-0.059811109147303365,0.007022520766579277
2000-03-30,-0.013655752206946925,-0.07494259678793447,-0.035568513119533574,-0.11444652908067543,-0.018151815181518205,0.06507592190889366,-0.03148150648548709,-0.032046014790468313,-0.04160246533127887,-0.032128514056224855,-0.025369181376939665,-0.0039215686274509665,-0.01694911857100667,-0.014792899408283988,-0.06249994643245382,0.04044624268860919
2000-04-03,0.012130978967090256,0.060139243585389135,-0.12091898428053205,0.018008474576271194,0.04201680672268915,0.008146639511201537,0.013862348787809786,-0.009337860780984752,0.04421221864951774,-0.014522821576763434,0.021853147047466548,0.007874015748031482,0.021551714177945547,0.07507507507507505,-0.0666667072986401,0.00804290681796127
2000-04-04,-0.007463621754109195,-0.04500705967564156,-0.025447042640990403,-0.013527575442247697,-0.001612903225806428,0.021212121212121238,0.0419613214839647,0.0025706940874035134,-0.024634334103156297,-0.049473684210526336,-0.003706866201332315,0.05859375,0.008438801442044008,0.027932960893854775,-0.04591841288022003,0.04388300337160511
2000-04-05,-0.004923956465537893,0.02405498281786933,-0.02470007057163015,0.05063291139240511,0.05977382875605808,-0.034619188921859556,0.028054327040845983,-0.013675213675213627,-0.06866614048934494,0.056478405315614655,-0.0012401951325743399,0.014760147601476037,0.02092049298298293,0.006793478260869623,0.03676470923746278,0.005095548430418262
2000-04-06,0.009392397822321596,-0.03978908462012376,-0.00434153400868309,0.05948795180722888,0.0060975609756097615,0.008196721311475308,0.043133810940253925,-0.004332755632582286,0.016949152542372836,0.04507337526205446,0.0072594754906161185,-0.032727272727272716,0.004098384755763851,0.0064102564102563875,0.08317224234583542,0.012674288624538343
2000-04-10,0.0020781403201257653,-0.0014977076849586046,0.0007267441860465684,-0.05993840322198529,0.009090909090909038,0.04065040650406515,-0.005907222669653156,0.010443864229765065,-0.0625,-0.055165496489468446,0.01280233421133481,-0.007518796992481258,-0.024489810628331665,-0.007710358699296038,0.020238074922108495,0.022528121230141362
2000-04-11,-0.0025723483626483024,-0.044500029159544985,-0.02541757443718229,0.008064516129032251,0.03603603603603611,0.00390625,-0.009762326383164543,-0.03531438415159349,0.03733333333333344,0.00424628450106157,-0.009831488967738666,0.0,0.029288742953559543,0.021621621621621623,-0.05775960784161449,0.017135886790382804
2000-04-12,-0.022271188423368282,-0.08529568067837112,-0.05365126676602083,-0.06899999999999995,0.01594202898550723,0.0,-0.07415339599622228,-0.0714285714285714,0.00428449014567267,-0.012420718816067655,0.00037825924848555736,-0.015151515151515138,-0.024390257971959595,-0.005291005291005346,-0.1479876477995582,0.03249098582671772
2000-04-13,-0.018171059509909937,0.04176202355291925,-0.0015748031496063408,0.04618689581095592,-0.022824536376604865,-0.05252918287937747,-0.022685189477347434,-0.059615384615384626,-0.020477815699658675,-0.00990099009900991,-0.009736258345619309,-0.007692307692307665,-0.004166691029246827,0.0,0.046511666844121446,0.015151503383663334
2000-04-17,-0.02712238588729543,0.08841296139382182,-0.04258675078864349,-0.16427104722792607,-0.07007299270072997,-0.021560574948665256,0.01373751712144089,0.08793456032719837,-0.04790940766550522,-0.07675675675675675,-0.000954548225295504,0.04651162790697683,-0.016736367997694734,-0.10904255319148937,-0.11666673777262027,0.048220438622536665
2000-04-18,0.02866340737013995,0.024217977425152526,0.06177924217462927,0.07493857493857492,0.017268445839874413,-0.025183630640083998,0.039719675471880045,0.041353383458646586,0.08142726440988102,0.0936768149882905,0.0018153526214761406,-0.007407407407407418,-0.00425534398823213,-0.008955223880596996,0.09433963023559544,-0.029572846861395385
2000-04-19,-0.00980848828193237,-0.04532018201104526,-0.023273855702094615,-0.04885714285714282,-0.00462962962962965,0.05274488697524227,-0.02337081939304375,-0.045126353790613694,-0.0016920473773265332,-0.0406852248394004,0.0082021995504733,0.02238805970149249,-0.03418803246030644,0.010542168674698704,0.0028736002087081935,-0.006772018367340982
2000-04-20,0.00495286661329386,-0.018575835353731862,0.003177124702144596,-0.014719134875337936,0.024806201550387597,0.04805725971370145,0.02715140344719358,-0.015122873345935761,-0.0025423728813559476,-0.0357142857142857,0.0008514234042631408,-0.0036496350364964014,0.013274344309427644,-0.01788375558867361,0.030802305617759762,0.0022727304279825944
2000-04-24,-0.0032624071712881175,0.013669740577168632,-0.15597783056215364,-0.04146341463414638,0.018154311649016597,0.012682926829268304,-0.05152326865160717,-0.025911708253358978,0.010195412064570863,-0.04976851851851849,0.003119037732907559,0.00366300366300365,-0.004366837783712274,0.025796661608497695,0.018762959171523708,0.003401333774655013
2000-04-25,0.03327595466837896,0.06483404380358504,0.0412757973733584,-0.024173027989821905,0.0416047548291234,-0.004816955684007751,0.05290505567163928,0.040394088669950756,0.008410428931875602,0.0584652862362971,9.424419569703524e-05,-0.025547445255474477,0.008771981387184047,0.06360946745562135,-0.017735242767970893,-0.005649694116347748
2000-04-26,-0.011134091282396064,-0.05455431238662001,-0.01981981981981984,-0.04041720990873532,0.03708987161198296,-0.06098741529525653,0.008972622918180795,0.011363636363636465,0.03169307756463713,0.05408515535097824,0.0022611443861844105,-0.014981273408239737,-0.030434822846460263,-0.020862308762169657,0.02083333333333326,0.0
2000-04-27,0.002689993591473483,0.04482232086865001,0.026654411764705843,-0.05570652173913049,-0.0563961485557084,0.02268041237113394,-0.01911961631447523,0.03370786516853941,0.016976556184316927,-0.05458515283842791,0.01663850646888476,0.034220532319391594,-0.013452923041853304,-0.017045454545454586,-0.012244967613995295,0.0022727304279825944
2000-05-01,0.0022731316077286845,-0.019230813796340507,0.05192479856759169,0.283453237410072,0.001457725947521915,0.0,0.008159555377980965,0.03532608695652173,-0.04610492845786962,0.0323325635103926,0.002773882738147604,0.0,0.013636372106370365,0.03179190751445082,0.05096416741562981,-0.01927437163440504
2000-05-02,-0.01495655435893073,-0.05178484797159599,-0.04851063829787239,0.026905829596412634,-0.027656477438136817,0.012096774193548487,-0.00674456635672005,-0.04811898512685919,0.03416666666666668,0.004474272930648837,0.0047948758607074815,0.09558823529411775,-0.02690584608370672,-0.050420168067226934,0.056520347562204476,-0.015028890378600668
2000-05-03,-0.02156556612723426,-0.023859973823813108,0.009838998211091132,-0.0633187772925764,-0.005988023952095856,-0.02290836653386452,-0.040289767319271474,-0.028492647058823484,-0.028203062046736505,-0.04231625835189312,-0.008901543634367126,-0.003355704697986628,-0.02764971433678398,-0.010324483775811188,-0.09195220896363487,-0.0035211641696272222
2000-05-04,-0.0039078718057253825,-0.03802281368821292,-0.001771479185119551,0.17832167832167833,-0.02259036144578308,0.007135575942915473,-0.002830185449640199,-0.036896877956480556,0.008291873963515828,0.05232558139534893,0.005370387324580506,-0.0033670033670033517,0.00947865350737076,-0.02086438152011927,-0.013661202504281822,-0.008244973001003464
2000-05-08,0.01035783835678905,-0.005081900494843139,-0.008873114463176623,0.06231454005934722,0.05084745762711873,0.00809716599190291,0.026963104054329445,-0.013752455795677854,0.0074013157894736725,0.09392265193370175,0.004881182265234596,-0.027027027027026973,-0.009389652247165259,0.04414003044140036,-0.060941841513453054,0.017814718537973118
2000-05-09,-0.0084470455954464,-0.04256524186839672,-0.0286481647269472,-0.030726256983240274,0.019061583577712593,0.004016064257028162,-0.021188368179368977,0.0,0.014693877551020362,-0.03131313131313129,0.0021995954763724956,0.02083333333333326,-0.009478728233639155,-0.013119533527696792,-0.053834822877265376,-0.009334902153300018
2000-05-10,-0.020599916097947757,-0.05809128630705396,-0.023963133640553025,-0.047070124879923125,-0.012949640287769792,-0.04400000000000004,-0.049411801761056084,-0.0677290836653387,-0.01045856798069189,-0.002085505735140769,-0.00887061028110292,0.010204081632652962,0.004784717150362772,0.06646971935007384,-0.03975061328472551,-0.015312120748706248
2000-05-11,0.01790246837893128,0.03524229074889873,0.025495750708215192,0.0007560483870967527,0.004373177842565523,0.06276150627615062,0.03663368846494364,0.029914529914529808,0.016260162601626105,0.030303030303030276,-0.0005535851643680978,-0.01683501683501687,0.0,0.00969529085872578,-0.005681804802228685,0.01315787987829875
2000-05-15,0.03164484192016159,-0.01762916077958776,0.022099447513812098,0.03852933769831268,0.0159651669085632,0.008858267716535417,0.023877718354923028,-0.004149377593360981,0.06479999999999997,0.04158215010141997,0.013017020550977199,0.013698630136986356,0.0,0.009602194787379892,0.1518367731319641,-0.010625720094849744
2000-05-16,0.009419189353131463,0.04641086188569665,0.0018018018018017834,0.057225994180407413,0.021428571428571352,0.0331707317073171,0.03358211434607217,0.009374999999999911,-0.004507888805409421,0.00778967867575453,-0.007472884988045547,-0.0033783783783783994,-0.014285722866526851,-0.006793478260869512,0.003543586237716889,0.015513114946166695
